"GeneID","SRR390728","SRR390729","SRR390730","SRR390731"
"ENSG00000186510.13",0,0,1,0
"ENSG00000307216.1",0,0,0,0
"ENSG00000232456.1",0,0,0,0
"ENSG00000184908.21",0,0,2,0
"ENSG00000185519.10",0,0,0,0
"ENSG00000142627.14",3,0,0,0
"ENSG00000227959.3",0,0,0,0
"ENSG00000297531.1",0,0,0,0
"ENSG00000142632.18",2,22,0,0
"ENSG00000291077.2",0,1,1,0
"ENSG00000237276.10",4,7,1,3
"ENSG00000288398.1",95,77,15,37
"ENSG00000132881.13",30,41,7,11
"ENSG00000293791.1",3,12,2,1
"ENSG00000233929.1",0,0,0,0
"ENSG00000037637.12",430,519,191,147
"ENSG00000055070.18",726,855,798,797
"ENSG00000226457.1",1,5,2,5
"ENSG00000187144.11",7,5,0,2
"ENSG00000157191.21",367,194,160,273
"ENSG00000290842.2",60,46,9,20
"ENSG00000226029.1",7,7,5,19
"ENSG00000080947.16",0,0,1,0
"ENSG00000306228.1",3,2,0,2
"ENSG00000206652.1",0,0,0,0
"ENSG00000224174.3",0,0,0,0
"ENSG00000233421.6",1,0,0,0
"ENSG00000277344.1",0,0,0,0
"ENSG00000298308.1",0,2,0,0
"ENSG00000225710.1",0,0,0,0
"ENSG00000219481.11",156,91,33,60
"ENSG00000271732.2",7,1,1,0
"ENSG00000291072.2",220,116,99,117
"ENSG00000215908.12",4,2,3,1
"ENSG00000283773.1",0,0,0,0
"ENSG00000293920.1",0,0,0,0
"ENSG00000293901.1",0,0,0,0
"ENSG00000186301.8",4,4,0,2
"ENSG00000282143.2",0,1,0,0
"ENSG00000207513.1",0,0,0,0
"ENSG00000280114.1",0,0,0,3
"ENSG00000290849.2",13,27,3,4
"ENSG00000236698.1",0,0,0,0
"ENSG00000296694.1",3,0,0,0
"ENSG00000268869.9",0,0,0,0
"ENSG00000279151.2",0,0,0,0
"ENSG00000293526.1",0,0,0,0
"ENSG00000282740.2",4,0,0,0
"ENSG00000058453.18",499,260,13,87
"ENSG00000290850.2",3,0,0,0
"ENSG00000207389.1",0,0,0,0
"ENSG00000227684.3",0,0,0,0
"ENSG00000290851.2",8,1,0,0
"ENSG00000186715.12",0,0,0,0
"ENSG00000223643.6",0,0,0,0
"ENSG00000230239.1",3,0,0,0
"ENSG00000263811.1",0,0,0,0
"ENSG00000302843.1",1,3,0,1
"ENSG00000228549.5",2,5,0,0
"ENSG00000277234.1",0,0,0,0
"ENSG00000238142.5",5,3,3,1
"ENSG00000235241.1",0,0,0,0
"ENSG00000207005.1",0,0,0,1
"ENSG00000272426.2",24,1,0,4
"ENSG00000290122.2",14,2,0,0
"ENSG00000117122.15",2,2,0,2
"ENSG00000286898.2",0,0,0,0
"ENSG00000226526.1",0,0,0,0
"ENSG00000159363.19",196,231,182,128
"ENSG00000288636.1",0,0,0,0
"ENSG00000117118.13",373,421,265,225
"ENSG00000117115.14",311,2,6,4
"ENSG00000204362.7",1,0,0,0
"ENSG00000282843.1",0,0,0,0
"ENSG00000142623.11",2,0,0,0
"ENSG00000142619.4",0,0,0,0
"ENSG00000266634.1",0,0,0,0
"ENSG00000159339.13",5,0,0,0
"ENSG00000276747.1",0,0,0,0
"ENSG00000179051.15",1318,2424,1249,1749
"ENSG00000227751.1",0,0,0,0
"ENSG00000308620.1",9,18,7,8
"ENSG00000290096.2",6,2,0,1
"ENSG00000307703.1",2,0,0,1
"ENSG00000306620.1",0,0,0,0
"ENSG00000074964.18",0,0,0,0
"ENSG00000302710.1",0,0,0,0
"ENSG00000236648.2",0,0,0,0
"ENSG00000117148.9",0,0,0,0
"ENSG00000296176.1",0,0,0,0
"ENSG00000296161.1",0,0,0,0
"ENSG00000284653.1",0,0,0,0
"ENSG00000302372.1",0,0,0,0
"ENSG00000261781.1",0,0,0,0
"ENSG00000117154.13",0,0,0,0
"ENSG00000280222.1",0,0,0,0
"ENSG00000293810.1",0,0,0,0
"ENSG00000230035.3",0,0,0,0
"ENSG00000293766.1",0,0,0,0
"ENSG00000225387.1",0,0,0,0
"ENSG00000294535.1",0,0,0,0
"ENSG00000179023.9",0,0,0,0
"ENSG00000235282.3",0,0,0,0
"ENSG00000225478.2",0,0,0,0
"ENSG00000300147.1",0,0,0,0
"ENSG00000009709.14",0,0,0,0
"ENSG00000308985.1",0,0,0,0
"ENSG00000179002.6",0,0,0,0
"ENSG00000159423.18",0,0,35,0
"ENSG00000265606.1",0,0,0,0
"ENSG00000221662.1",0,0,0,0
"ENSG00000310349.1",0,0,0,0
"ENSG00000169991.12",2,0,7,0
"ENSG00000295712.1",0,0,0,0
"ENSG00000308389.1",0,0,0,0
"ENSG00000307102.1",0,0,0,0
"ENSG00000272084.1",2,4,1,1
"ENSG00000127481.15",4191,5255,1963,2851
"ENSG00000230424.4",38,24,12,23
"ENSG00000127463.17",509,454,456,424
"ENSG00000053372.6",292,495,445,427
"ENSG00000286064.1",6,15,4,4
"ENSG00000211454.16",11,9,7,9
"ENSG00000162482.6",6,12,0,3
"ENSG00000270728.1",24,13,4,9
"ENSG00000308073.1",41,44,15,8
"ENSG00000053371.14",435,581,255,214
"ENSG00000200403.1",3,7,2,0
"ENSG00000040487.14",78,46,87,22
"ENSG00000077549.20",1202,1727,1112,1686
"ENSG00000306364.1",0,1,0,5
"ENSG00000240490.3",1,0,0,1
"ENSG00000306329.1",1,4,4,3
"ENSG00000173436.16",53,43,28,26
"ENSG00000306287.1",0,0,0,0
"ENSG00000201609.1",0,0,0,0
"ENSG00000235185.2",0,0,0,0
"ENSG00000158747.16",1,4,47,2
"ENSG00000270136.6",0,0,0,0
"ENSG00000226396.1",66,127,354,216
"ENSG00000306350.1",1,4,1,0
"ENSG00000158748.4",0,3,0,0
"ENSG00000162542.15",110,107,77,2
"ENSG00000178828.7",0,0,0,0
"ENSG00000235434.2",0,0,0,0
"ENSG00000169914.7",306,223,96,161
"ENSG00000308515.1",4,2,0,2
"ENSG00000188784.4",0,0,0,0
"ENSG00000242688.3",0,0,0,0
"ENSG00000188257.13",0,0,0,0
"ENSG00000297402.1",0,0,0,0
"ENSG00000127472.12",0,1,0,0
"ENSG00000117215.15",0,0,0,0
"ENSG00000307383.1",0,0,0,0
"ENSG00000158786.5",0,0,0,0
"ENSG00000227066.3",0,0,3,0
"ENSG00000187980.7",0,0,0,0
"ENSG00000162543.7",0,0,16,0
"ENSG00000228105.3",0,0,0,0
"ENSG00000284710.1",0,0,0,0
"ENSG00000158816.17",0,0,0,0
"ENSG00000226664.1",0,0,0,0
"ENSG00000304627.1",0,0,0,0
"ENSG00000236963.10",0,4,0,0
"ENSG00000226487.1",0,0,0,0
"ENSG00000284641.1",0,0,0,0
"ENSG00000284743.2",0,0,0,0
"ENSG00000296909.1",0,0,0,0
"ENSG00000162545.7",2,0,9,10
"ENSG00000289402.3",0,0,0,0
"ENSG00000090432.8",140,164,142,106
"ENSG00000215520.3",1,0,0,0
"ENSG00000183114.8",0,0,0,0
"ENSG00000158825.7",0,3,0,0
"ENSG00000158828.9",20,16,27,11
"ENSG00000284005.1",0,0,0,0
"ENSG00000117242.7",22,37,18,8
"ENSG00000244038.11",880,947,869,698
"ENSG00000296887.1",1,2,0,2
"ENSG00000117245.14",0,5,1,4
"ENSG00000235432.1",0,0,0,0
"ENSG00000189410.13",0,4,5,54
"ENSG00000298940.1",0,1,2,0
"ENSG00000233069.2",0,0,0,0
"ENSG00000127483.21",2609,2320,1124,2759
"ENSG00000075151.24",1681,2063,910,1017
"ENSG00000251914.1",0,1,0,0
"ENSG00000221808.1",0,2,0,0
"ENSG00000233072.1",0,5,0,2
"ENSG00000236073.2",1,0,1,1
"ENSG00000235112.1",2,5,0,8
"ENSG00000287192.1",0,3,0,0
"ENSG00000117298.16",1369,1034,85,950
"ENSG00000236936.2",7,7,0,4
"ENSG00000231105.2",27,15,0,33
"ENSG00000296859.1",1,3,0,3
"ENSG00000236216.5",3,0,0,1
"ENSG00000228823.1",0,0,0,0
"ENSG00000236009.1",0,0,0,0
"ENSG00000227001.3",6,1,1,13
"ENSG00000187952.9",0,2,7,4
"ENSG00000186543.7",1,0,0,1
"ENSG00000295832.1",0,0,0,0
"ENSG00000142794.20",222,13,0,113
"ENSG00000176378.8",0,0,0,0
"ENSG00000162551.15",24,0,0,224
"ENSG00000298372.1",0,0,0,1
"ENSG00000289715.1",0,0,0,0
"ENSG00000305564.1",0,0,0,0
"ENSG00000233431.2",0,0,0,0
"ENSG00000076864.22",1,2,1,0
"ENSG00000090686.17",928,625,392,551
"ENSG00000231978.2",0,2,0,0
"ENSG00000187942.12",0,0,18,0
"ENSG00000142798.20",42,0,5,0
"ENSG00000305448.1",0,0,0,0
"ENSG00000232037.3",0,3,26,12
"ENSG00000293453.2",1,0,0,0
"ENSG00000283234.2",0,0,0,0
"ENSG00000219073.8",0,0,0,0
"ENSG00000285959.1",0,0,0,0
"ENSG00000273610.1",0,0,0,0
"ENSG00000201919.1",0,0,0,0
"ENSG00000142789.20",0,0,0,0
"ENSG00000278124.1",0,0,0,0
"ENSG00000201273.1",0,0,0,0
"ENSG00000228397.4",0,0,1,0
"ENSG00000218510.9",14,16,17,22
"ENSG00000289694.1",0,0,0,0
"ENSG00000285752.1",21,15,2,9
"ENSG00000285794.1",0,0,0,0
"ENSG00000070831.19",259,87,56,85
"ENSG00000230068.2",14,2,2,2
"ENSG00000271428.1",9,0,0,4
"ENSG00000305135.1",1,0,0,0
"ENSG00000162552.16",2,1,0,0
"ENSG00000305152.1",0,0,0,0
"ENSG00000285873.2",0,4,0,0
"ENSG00000294752.1",0,0,0,0
"ENSG00000266564.1",0,0,0,0
"ENSG00000294164.1",0,0,0,0
"ENSG00000302675.1",0,0,0,0
"ENSG00000234397.3",1,1,0,0
"ENSG00000279625.1",0,0,0,0
"ENSG00000299881.1",0,0,0,0
"ENSG00000184677.19",640,615,351,399
"ENSG00000302246.1",0,0,0,0
"ENSG00000237200.1",9,5,2,1
"ENSG00000070886.12",2,0,0,0
"ENSG00000276835.2",0,0,0,0
"ENSG00000173372.19",0,0,0,0
"ENSG00000289692.1",0,0,0,0
"ENSG00000159189.14",0,0,0,0
"ENSG00000308848.1",0,0,0,0
"ENSG00000173369.19",0,0,0,0
"ENSG00000133216.17",0,4,0,0
"ENSG00000265422.1",0,0,0,0
"ENSG00000225952.1",0,0,0,0
"ENSG00000264014.1",0,0,0,0
"ENSG00000215906.9",0,0,0,0
"ENSG00000297948.1",1,0,0,0
"ENSG00000227868.7",2,2,0,0
"ENSG00000004487.19",2079,1807,721,753
"ENSG00000240553.1",1,0,0,0
"ENSG00000263793.1",0,0,0,0
"ENSG00000266802.1",0,1,0,0
"ENSG00000169641.16",49,94,390,57
"ENSG00000293565.1",0,0,0,0
"ENSG00000229010.1",0,0,0,0
"ENSG00000206935.1",0,2,1,0
"ENSG00000252578.1",0,0,0,0
"ENSG00000289014.2",0,0,2,0
"ENSG00000179546.6",0,0,0,0
"ENSG00000304077.1",0,0,0,1
"ENSG00000215381.3",0,0,3,3
"ENSG00000302918.1",0,0,0,0
"ENSG00000261326.5",335,227,88,199
"ENSG00000284726.1",12,3,4,7
"ENSG00000125944.23",1655,2037,1020,1377
"ENSG00000125945.16",95,96,31,59
"ENSG00000249087.10",21,6,4,8
"ENSG00000201405.1",0,0,0,0
"ENSG00000204219.12",1,0,0,0
"ENSG00000271420.1",0,0,0,0
"ENSG00000232482.2",0,0,0,0
"ENSG00000295946.1",2,0,0,0
"ENSG00000088280.22",84,0,0,6
"ENSG00000007968.8",364,371,190,432
"ENSG00000307540.1",1,0,0,2
"ENSG00000307580.1",6,0,10,1
"ENSG00000235052.2",2,0,2,1
"ENSG00000117318.10",104,24,3275,583
"ENSG00000307609.1",0,0,0,0
"ENSG00000285802.2",4,2,0,0
"ENSG00000197880.11",5,0,1,0
"ENSG00000229239.2",0,0,0,0
"ENSG00000304075.1",0,0,0,0
"ENSG00000142676.15",6116,3566,4230,5583
"ENSG00000236810.9",59,49,13,37
"ENSG00000011007.14",426,496,394,318
"ENSG00000057757.11",254,279,296,238
"ENSG00000289835.2",1,0,2,3
"ENSG00000011009.13",134,181,132,231
"ENSG00000117308.16",43,109,181,73
"ENSG00000117305.16",272,287,123,137
"ENSG00000179163.13",191,284,316,154
"ENSG00000188822.8",847,144,24,380
"ENSG00000229106.1",69,13,3,46
"ENSG00000232557.3",5,3,0,2
"ENSG00000264926.1",0,0,0,0
"ENSG00000299163.1",0,0,0,0
"ENSG00000230228.2",0,0,0,0
"ENSG00000189266.14",516,934,306,737
"ENSG00000188529.16",2030,2408,1166,1800
"ENSG00000225315.3",2,0,0,0
"ENSG00000215905.4",1,0,0,0
"ENSG00000142661.20",0,0,0,0
"ENSG00000230703.1",0,0,0,0
"ENSG00000142677.5",0,0,0,1
"ENSG00000185436.13",103,559,498,646
"ENSG00000158055.17",3,0,2,3
"ENSG00000230023.3",2,0,0,128
"ENSG00000309961.1",0,0,0,0
"ENSG00000232298.3",0,0,0,3
"ENSG00000001460.19",90,75,32,61
"ENSG00000307212.1",0,0,0,0
"ENSG00000001461.20",507,545,393,333
"ENSG00000286061.3",7,1,2,5
"ENSG00000117602.14",89,103,75,209
"ENSG00000184454.8",0,0,18,4
"ENSG00000227312.2",1,0,0,0
"ENSG00000298126.1",0,0,0,1
"ENSG00000239106.1",0,0,0,0
"ENSG00000133226.20",1090,1910,650,1167
"ENSG00000307307.1",4,3,5,1
"ENSG00000284699.1",0,0,0,0
"ENSG00000307325.1",0,0,0,0
"ENSG00000169504.16",1703,1191,433,1738
"ENSG00000238482.1",3,0,0,2
"ENSG00000293733.1",0,0,0,0
"ENSG00000020633.19",505,1185,788,716
"ENSG00000278034.1",0,0,1,1
"ENSG00000229162.1",1,0,2,0
"ENSG00000261025.2",0,0,0,0
"ENSG00000264371.1",0,0,0,0
"ENSG00000285823.1",0,0,0,0
"ENSG00000233755.2",0,0,0,0
"ENSG00000303094.1",0,0,0,0
"ENSG00000306010.1",0,0,0,0
"ENSG00000233419.3",0,0,0,0
"ENSG00000307250.1",0,0,0,0
"ENSG00000231953.3",0,0,0,0
"ENSG00000117614.11",458,292,182,195
"ENSG00000284657.2",24,43,6,22
"ENSG00000299599.1",0,0,0,0
"ENSG00000117616.19",628,879,584,514
"ENSG00000272432.1",1,0,0,0
"ENSG00000261349.1",0,13,4,2
"ENSG00000187010.21",1,16,2,11
"ENSG00000309241.1",2,1,0,1
"ENSG00000224183.1",1,1,0,0
"ENSG00000259984.1",2,1,2,3
"ENSG00000183726.12",386,963,500,438
"ENSG00000188672.19",21,4,0,3
"ENSG00000238084.4",0,4,8,4
"ENSG00000204178.12",815,817,212,179
"ENSG00000157978.14",7,0,661,3
"ENSG00000117643.17",0,2,160,2
"ENSG00000233478.1",0,0,2,0
"ENSG00000162430.18",53,20,618,9
"ENSG00000255054.3",0,0,0,0
"ENSG00000228172.6",3,0,2,3
"ENSG00000117640.19",233,127,140,218
"ENSG00000272478.1",0,0,0,0
"ENSG00000127423.11",60,128,48,74
"ENSG00000236528.4",3,4,3,2
"ENSG00000182749.7",57,17,26,8
"ENSG00000207302.1",0,0,0,0
"ENSG00000117632.24",2832,1865,703,1884
"ENSG00000229786.1",1,0,0,1
"ENSG00000223624.1",3,0,0,1
"ENSG00000294297.1",0,0,0,0
"ENSG00000283938.1",0,0,0,0
"ENSG00000294284.1",0,0,0,0
"ENSG00000158006.15",82,49,42,80
"ENSG00000207237.1",0,0,0,0
"ENSG00000310101.1",1,0,0,0
"ENSG00000252190.1",0,0,0,0
"ENSG00000252691.1",0,0,0,0
"ENSG00000158008.11",0,2,0,0
"ENSG00000310112.1",0,0,0,0
"ENSG00000158014.16",0,0,0,0
"ENSG00000301481.1",0,0,0,0
"ENSG00000301509.1",0,0,0,0
"ENSG00000284309.1",0,0,0,0
"ENSG00000158022.7",3,0,0,0
"ENSG00000309383.1",0,0,0,0
"ENSG00000175087.11",223,118,65,137
"ENSG00000309933.1",4,1,0,0
"ENSG00000197245.7",0,0,0,0
"ENSG00000282872.2",0,0,0,0
"ENSG00000236782.9",6,3,2,0
"ENSG00000142684.9",0,0,0,0
"ENSG00000142675.19",9,13,13,4
"ENSG00000302380.1",0,0,0,0
"ENSG00000188782.9",0,0,0,0
"ENSG00000236155.9",0,0,0,0
"ENSG00000293494.3",0,0,0,0
"ENSG00000278572.1",0,0,0,0
"ENSG00000306815.1",0,0,0,0
"ENSG00000130695.17",625,510,179,427
"ENSG00000270733.1",0,0,0,3
"ENSG00000301028.1",3,4,5,6
"ENSG00000142669.16",712,501,482,359
"ENSG00000158062.22",212,205,354,224
"ENSG00000169442.9",1329,172,3170,622
"ENSG00000176092.17",6,2,13,7
"ENSG00000225854.2",0,0,2,2
"ENSG00000176083.19",0,0,0,0
"ENSG00000131914.11",2,0,1,0
"ENSG00000225891.3",34,23,3,33
"ENSG00000117682.19",229,288,161,267
"ENSG00000223583.1",9,1,0,3
"ENSG00000198830.14",373,3292,2146,3146
"ENSG00000294798.1",9,8,0,9
"ENSG00000224129.1",0,0,0,0
"ENSG00000117676.15",1007,518,748,893
"ENSG00000238705.1",2,0,0,1
"ENSG00000243905.3",0,0,0,0
"ENSG00000252802.1",0,0,0,0
"ENSG00000252429.2",0,0,0,0
"ENSG00000289452.2",0,2,0,3
"ENSG00000299831.1",0,1,0,0
"ENSG00000299868.1",0,0,0,0
"ENSG00000229247.2",0,0,0,0
"ENSG00000238316.1",0,0,0,0
"ENSG00000235069.2",0,0,0,0
"ENSG00000299849.1",2,0,0,0
"ENSG00000260063.2",12,10,0,11
"ENSG00000290006.1",0,0,0,0
"ENSG00000117713.22",1893,3517,1326,2621
"ENSG00000303544.1",2,2,0,0
"ENSG00000060642.13",134,75,47,96
"ENSG00000241188.3",0,0,0,0
"ENSG00000287810.1",0,0,0,0
"ENSG00000204160.13",685,366,99,191
"ENSG00000304862.1",9,6,0,5
"ENSG00000175793.12",2,3,2,14
"ENSG00000309929.1",0,0,0,0
"ENSG00000142751.16",250,252,224,257
"ENSG00000226698.1",0,0,0,0
"ENSG00000289554.1",16,24,17,21
"ENSG00000198746.14",61,52,60,60
"ENSG00000090273.15",273,746,584,536
"ENSG00000131910.5",0,0,0,0
"ENSG00000175707.11",0,2,0,3
"ENSG00000297103.1",0,0,0,0
"ENSG00000172746.6",1,1,9,4
"ENSG00000224064.1",0,0,0,0
"ENSG00000225294.1",0,1,0,0
"ENSG00000253368.5",0,0,10,0
"ENSG00000158246.8",2,0,0,0
"ENSG00000299378.1",0,0,0,0
"ENSG00000299392.1",0,0,0,0
"ENSG00000090020.12",402,681,160,111
"ENSG00000298936.1",0,0,0,0
"ENSG00000229985.2",4,0,0,0
"ENSG00000214973.3",46,32,19,24
"ENSG00000225159.1",121,7,8,2
"ENSG00000225990.2",0,0,1,0
"ENSG00000224311.2",0,0,0,0
"ENSG00000142784.17",1872,1118,500,1154
"ENSG00000252098.1",2,1,0,1
"ENSG00000243659.1",1,1,0,2
"ENSG00000186501.16",184,186,132,229
"ENSG00000206888.1",1,0,0,1
"ENSG00000241547.1",116,7,24,23
"ENSG00000304055.1",6,5,2,1
"ENSG00000142765.19",682,12,146,395
"ENSG00000142733.19",32,9,11,5
"ENSG00000142748.15",0,0,0,0
"ENSG00000174950.12",0,0,0,0
"ENSG00000231207.1",0,0,0,0
"ENSG00000306354.1",0,1,0,0
"ENSG00000306368.1",0,0,0,0
"ENSG00000181773.8",0,31,13,13
"ENSG00000158195.12",1252,1407,764,2330
"ENSG00000241169.1",1,1,1,3
"ENSG00000301155.1",0,0,0,0
"ENSG00000237429.2",0,0,0,0
"ENSG00000300499.1",0,0,0,1
"ENSG00000126705.16",57,42,146,225
"ENSG00000300470.1",1,0,2,0
"ENSG00000000938.14",5,17,17,1
"ENSG00000301194.1",0,0,0,0
"ENSG00000310432.1",0,0,0,0
"ENSG00000235912.1",0,0,0,0
"ENSG00000233975.3",0,3,0,3
"ENSG00000126709.16",0,460,10,0
"ENSG00000294734.1",0,0,0,0
"ENSG00000225886.3",0,11,0,1
"ENSG00000206767.1",0,0,0,0
"ENSG00000226662.2",0,0,0,0
"ENSG00000207095.1",0,0,0,0
"ENSG00000287244.2",0,0,0,0
"ENSG00000009780.17",148,146,36,84
"ENSG00000231344.1",7,7,2,1
"ENSG00000230833.1",2,1,0,1
"ENSG00000117758.15",429,309,197,247
"ENSG00000269971.1",2,2,0,0
"ENSG00000270031.1",7,2,2,0
"ENSG00000223062.1",0,0,0,0
"ENSG00000286433.1",1,3,0,0
"ENSG00000117751.19",299,433,260,298
"ENSG00000252947.1",1,0,0,0
"ENSG00000309988.1",1,2,3,0
"ENSG00000130775.17",4,30,43,7
"ENSG00000117748.11",391,451,259,387
"ENSG00000130768.16",2,0,1,0
"ENSG00000227050.1",0,0,0,0
"ENSG00000158156.9",62,68,23,29
"ENSG00000158161.17",704,897,334,795
"ENSG00000238231.2",0,3,0,1
"ENSG00000240750.3",1,9,0,2
"ENSG00000301359.1",0,0,0,1
"ENSG00000289576.3",6,1,0,0
"ENSG00000228589.3",25,33,12,26
"ENSG00000228943.1",0,0,0,0
"ENSG00000214812.3",6,4,6,2
"ENSG00000253005.1",0,0,0,0
"ENSG00000169403.13",3,284,24,837
"ENSG00000298310.1",0,2,0,4
"ENSG00000126698.12",441,849,550,942
"ENSG00000290123.2",0,1,0,0
"ENSG00000130770.19",335,598,706,1167
"ENSG00000270605.2",85,122,29,291
"ENSG00000271398.1",1,2,0,0
"ENSG00000130766.6",159,185,187,338
"ENSG00000130772.14",88,226,149,105
"ENSG00000204138.14",473,451,216,438
"ENSG00000206779.1",1,0,0,0
"ENSG00000229820.2",3,2,4,8
"ENSG00000221216.1",1,3,0,0
"ENSG00000308327.1",2,4,0,1
"ENSG00000180198.18",799,1128,711,867
"ENSG00000242125.3",582,757,788,1278
"ENSG00000274266.1",0,0,0,0
"ENSG00000200087.1",5,9,12,14
"ENSG00000231468.2",0,0,0,0
"ENSG00000279443.1",5,14,11,2
"ENSG00000180098.10",159,151,80,164
"ENSG00000197989.16",111,142,163,257
"ENSG00000221539.1",0,0,0,0
"ENSG00000278274.1",0,0,0,0
"ENSG00000273544.1",0,0,0,0
"ENSG00000280498.1",0,0,0,0
"ENSG00000274582.1",0,0,0,0
"ENSG00000120656.15",190,213,89,225
"ENSG00000188060.8",26,8,0,1
"ENSG00000229388.2",2,3,0,2
"ENSG00000270103.3",0,0,0,0
"ENSG00000274978.2",0,0,0,0
"ENSG00000162419.14",133,174,85,319
"ENSG00000252777.1",0,0,2,0
"ENSG00000289291.1",0,0,0,0
"ENSG00000198492.17",332,719,202,395
"ENSG00000305996.1",0,0,0,0
"ENSG00000116329.12",11,0,0,5
"ENSG00000233427.1",3,0,0,0
"ENSG00000199756.1",0,0,0,0
"ENSG00000159023.24",2591,408,788,1584
"ENSG00000300997.1",2,0,0,5
"ENSG00000225616.2",810,472,874,688
"ENSG00000206704.1",0,0,0,0
"ENSG00000277958.1",0,0,0,0
"ENSG00000253304.3",3,0,0,0
"ENSG00000305828.1",0,1,0,1
"ENSG00000225750.1",0,1,0,0
"ENSG00000116350.19",991,1149,721,1253
"ENSG00000277916.1",0,0,0,0
"ENSG00000116353.17",111,103,59,114
"ENSG00000237934.1",6,12,1,6
"ENSG00000060656.21",17,6,3,0
"ENSG00000230523.1",0,0,0,0
"ENSG00000300547.1",0,0,0,0
"ENSG00000300593.1",0,0,0,0
"ENSG00000225011.4",0,0,0,0
"ENSG00000300570.1",0,0,0,0
"ENSG00000228176.2",0,0,0,0
"ENSG00000310425.1",0,0,0,0
"ENSG00000284676.1",0,0,0,0
"ENSG00000299394.1",0,0,0,0
"ENSG00000270927.1",0,0,0,0
"ENSG00000300797.1",0,0,0,0
"ENSG00000233399.2",0,0,0,0
"ENSG00000304118.1",0,0,0,0
"ENSG00000302306.1",0,0,0,0
"ENSG00000302331.1",0,0,0,0
"ENSG00000302319.1",0,0,0,0
"ENSG00000233372.1",0,0,0,0
"ENSG00000231251.1",0,0,0,0
"ENSG00000306242.1",0,0,0,0
"ENSG00000306012.1",0,0,0,0
"ENSG00000236335.2",0,0,0,0
"ENSG00000308745.1",0,0,0,0
"ENSG00000231949.1",0,0,0,0
"ENSG00000289710.1",0,0,0,0
"ENSG00000301774.1",0,0,0,0
"ENSG00000162510.6",0,0,1,5
"ENSG00000186056.12",0,5,10,16
"ENSG00000287510.1",0,0,0,0
"ENSG00000162511.9",28,762,4137,3317
"ENSG00000264773.1",0,0,1,0
"ENSG00000309098.1",0,2,6,10
"ENSG00000306105.1",0,0,0,0
"ENSG00000229607.2",0,0,0,0
"ENSG00000223382.7",0,0,0,0
"ENSG00000298070.1",0,0,0,0
"ENSG00000222784.1",0,0,0,0
"ENSG00000235143.1",0,0,0,0
"ENSG00000162512.17",0,4,181,10
"ENSG00000266210.2",0,0,0,0
"ENSG00000307336.1",2,4,5,4
"ENSG00000134644.17",1389,1377,819,730
"ENSG00000237329.2",0,6,2,1
"ENSG00000232768.1",2,4,2,0
"ENSG00000215900.4",3,0,0,0
"ENSG00000225142.2",0,0,0,1
"ENSG00000302667.1",0,0,0,0
"ENSG00000308292.1",1,0,1,4
"ENSG00000084628.11",2,1,0,0
"ENSG00000060688.14",277,515,258,350
"ENSG00000229447.2",4,5,2,6
"ENSG00000121766.17",79,71,52,73
"ENSG00000229044.2",0,0,0,0
"ENSG00000121769.9",17,11,13,2
"ENSG00000168528.13",89,40,7,16
"ENSG00000305880.1",1,0,3,0
"ENSG00000305901.1",0,1,0,0
"ENSG00000215899.3",6,1,1,5
"ENSG00000206981.1",1,0,0,0
"ENSG00000293391.1",0,0,0,0
"ENSG00000260386.7",0,0,0,0
"ENSG00000265961.1",0,0,0,0
"ENSG00000284543.2",1,0,0,0
"ENSG00000229167.3",0,0,0,0
"ENSG00000142910.17",1,0,0,0
"ENSG00000305292.1",0,0,0,0
"ENSG00000121764.13",2,0,0,1
"ENSG00000162517.14",288,225,156,221
"ENSG00000235790.8",4,0,0,2
"ENSG00000084636.19",5,0,0,0
"ENSG00000306756.1",0,0,0,0
"ENSG00000295060.1",0,0,0,0
"ENSG00000121753.13",567,70,1,224
"ENSG00000266580.1",0,0,0,0
"ENSG00000306226.1",3,0,0,0
"ENSG00000301119.1",1,1,1,0
"ENSG00000254545.1",0,0,0,0
"ENSG00000134668.14",29,0,0,0
"ENSG00000203620.3",0,2,0,0
"ENSG00000269967.1",6,3,2,0
"ENSG00000184007.22",1451,1051,411,909
"ENSG00000288678.2",0,0,0,0
"ENSG00000228634.1",5,3,0,0
"ENSG00000300504.1",0,0,0,0
"ENSG00000284702.1",0,0,0,0
"ENSG00000121774.19",2863,1917,1109,2094
"ENSG00000203325.3",3,3,3,4
"ENSG00000121775.19",115,181,120,127
"ENSG00000266203.1",0,0,0,1
"ENSG00000276493.1",0,0,0,0
"ENSG00000025800.14",925,979,553,841
"ENSG00000250135.1",0,0,0,0
"ENSG00000084652.17",686,1106,540,885
"ENSG00000297522.1",0,0,0,0
"ENSG00000160050.17",172,106,30,193
"ENSG00000224066.1",0,3,0,3
"ENSG00000160051.13",41,40,19,38
"ENSG00000222046.4",12,8,3,5
"ENSG00000160055.20",56,20,4,28
"ENSG00000084623.13",1050,1064,787,978
"ENSG00000291132.2",16,1,1,5
"ENSG00000220785.10",0,0,0,0
"ENSG00000290045.2",27,8,0,0
"ENSG00000183615.7",18,5,0,11
"ENSG00000182866.19",271,67,13,1030
"ENSG00000277617.1",0,0,0,0
"ENSG00000252450.1",0,0,0,0
"ENSG00000116478.14",3276,1799,1155,3030
"ENSG00000175130.8",1304,1983,679,1461
"ENSG00000305107.1",0,0,1,1
"ENSG00000305127.1",1,0,0,1
